,pk,URL,news_headline,impact_type,translated
113,688,https://esg.businesstoday.com.tw/article/category/180687/post/202103040040,反映企業體質與風險管理能力！一次搞懂十大ESG國內外指標與分數查詢平台,3,Reflecting the physical and risk management ability of the enterprise! Understand the top ten ESG domestic and foreign indicators and score query platforms
114,635,https://esg.businesstoday.com.tw/article/category/180687/post/202101280045,疫情時代如何逆勢成長？2021年台灣優衣庫推永續三大變革,0,"How does the epidemic era grow up against the trend? In 2021, the three major changes in Taiwan Uniqlo pushed forever continued"
115,1397,https://esg.businesstoday.com.tw/article/category/180688/post/202112170028,永續不只是做環保，台數科與鑫傳國際攜手兼顧經濟、社會與環境，內化成為企業決策與核心價值,0,"Sustainable is not just environmental protection, the Taiwan Division and Xinchuan International work together to take care of the economy, society and the environment, and internalization has become corporate decision -making and core value"
116,1676,https://esg.businesstoday.com.tw/article/category/180687/post/202203230008,台灣奧迪 8 座電動車充電站！加入台泥減碳永續積分行動,0,Taiwan Audi 8 electric vehicle charging stations! Join the mud to reduce the carbon and reduce the perpetual points action
117,914,https://esg.businesstoday.com.tw/article/category/190807/post/202107230014,7/27起降為二級警戒！蘇貞昌：將公布各行業活動防疫指引,3,7/27 is a second -level alert! Su Zhenchang: The guidance for preventing epidemic prevention in various industries will be announced
118,1268,https://esg.businesstoday.com.tw/article/category/180689/post/202111180017,「期貨7美姬」清涼桌曆大逆轉照常發行！華南期貨發聲明「符合社會期待」,0,"""Futures 7 Mei Ji"" cool table calendar reversal is often released! South China Futures issued a statement ""Following social expectations"""
119,1443,https://esg.businesstoday.com.tw/article/category/180687/post/202201100021,不能再拖！臺灣達成淨零排放，下一步須制定「有效碳定價」,3,"Can't drag again! In Taiwan to achieve net zero emissions, the next step must be formulated ""effective carbon pricing"""
120,2035,https://esg.businesstoday.com.tw/article/category/180689/post/202208030012,上一回吵架已是17年前…華新麗華集團去年獲利創56年新高！一文揭露焦家兄弟不鬩牆的3個秘密,0,The last quarrel was 17 years ago ... Huaxin Lihua Group made a 56 -year high of 56 years! One article revealed the three secrets that the Jiao family did not have the wall
121,2431,https://esg.businesstoday.com.tw/article/category/190807/post/202212150025,政院拍板！電動機車補助每輛最高8000元、車行加碼補助,3,"Politics! Electric vehicle subsidies are up to 8,000 yuan per car, and vehicle dealers are subsidized"
122,1893,https://esg.businesstoday.com.tw/article/category/180689/post/202206090022,年收 36 億、讓700 多款地磚插旗海外！75 歲老董如何讓世界各地都有台灣足跡？,0,"The annual collection is 3.6 billion, allowing more than 700 floor tiles to insert overseas! How does the 75 -year -old Dong make Taiwan footprints all over the world?"
123,960,https://esg.businesstoday.com.tw/article/category/180687/post/202108060022,蔡英文：全球進入零碳經濟新頁，加速擴大布局綠能產業,3,"Cai Yingwen: Global has entered a new page of zero carbon economy, accelerating the expansion of the layout of the green energy industry"
124,2015,https://esg.businesstoday.com.tw/article/category/180687/post/202207270029,從幾十萬標案，做到120億營收！台達電「建築節能」部門如何讓北市逾200家大樓排單,0,"From hundreds of thousands of bids, it will be 12 billion yuan in revenue! How to make more than 200 buildings in North City for the ""Energy Saving"" department of Delta"
125,240,https://esg.businesstoday.com.tw/article/category/180687/post/202005180026,疫情後的綠色紓困：我們有責任，以更好的方式復興,3,Green bailout after the epidemic: We have responsibility to revive in a better way
126,2461,https://esg.businesstoday.com.tw/article/category/180688/post/202212280018,「與其拿一堆獎，不如教客戶如何長命百歲」... 力推綠建築， 宏國公主如何打造生態烏托邦？,0,"""Rather than win a bunch of prizes, it is better to teach customers how to live for a long time."" How can Princess Hongguo build ecological utopia?"
127,350,https://esg.businesstoday.com.tw/article/category/180687/post/202009090050,「被交換」的農業,3,"""Exchanged"" agriculture"
128,826,https://esg.businesstoday.com.tw/article/category/180687/post/202105200002,不減碳，就缺水？氣候專家警告：極端缺水將成常態！,3,"Without carbon reduction, water is short of water? Climate expert warning: Extreme water shortage will become the norm!"
129,2451,https://esg.businesstoday.com.tw/article/category/190807/post/202212220021,大同智能建置全台首座E-dReg儲能案場啟用,0,Datong Intelligent Construction of Taiwan's first E-Dreg energy storage case was opened
130,2175,https://esg.businesstoday.com.tw/article/category/180687/post/202209260025,變色鏡片做成窗戶會怎樣？智慧玻璃自動變色遮光，節省 20% 以上能源！,0,"What if the color change lens is made into a window? Smart glass automatically changing color shielding, saving more than 20% of energy!"
131,690,https://esg.businesstoday.com.tw/article/category/180687/post/202103050033,荷蘭水廣場搬到台灣！林口蓋28座滯洪公園 「與水共存」對抗極端氣候,3,"Dutch water square moves to Taiwan! Linkou covering 28 flood lace lagies ""coexist with water"" against extreme climate"
132,314,https://esg.businesstoday.com.tw/article/category/180687/post/202008120059,再過40年，氣候變遷死亡率將追上武漢肺炎！比爾蓋茲警告：現在開始減碳，人類才有機會避免災難,3,"In 40 years, climate change mortality will catch up with Wuhan pneumonia! Bill Gates warned: Only now start to reduce carbon, human beings have the opportunity to avoid disasters"
133,1859,https://esg.businesstoday.com.tw/article/category/180687/post/202205250013,Uber司機幫你收回收！ 新創Ridwell用「訂閱制」扭轉回收業，前創辦人竟只有7歲？,0,"Uber driver helps you recover! The new creation Ridwell used the ""subscription system"" to reverse the recycling industry. The former founder was only 7 years old?"
134,42,https://esg.businesstoday.com.tw/article/category/180689/post/201805030027,獨董爭議延燒  究竟董事會的功能是什麼？,3,What is the function of the board of directors?
135,1802,https://esg.businesstoday.com.tw/article/category/180687/post/202205030006,騰出空間讓你喝茶、翻書、滑手機，UNIQLO 打算用坪效換什麼？,0,"Teactering the space for you to drink tea, flip the book, slide your phone, what is the plan to change with the ping?"
136,1916,https://esg.businesstoday.com.tw/article/category/180687/post/202206200007,自備飲料杯最少折5元7月上路！違規最高可罰業者6千元,3,"Freshly discount of 5 yuan for your own drink cup! The maximum penalty of the illegal regulations is 6,000 yuan"
137,659,https://esg.businesstoday.com.tw/article/category/180687/post/202102090035,重新加入巴黎氣候協定...拜登的美中關係，第一個試金石是「氣候合作」？,3,"Re -joining the Paris Climate Agreement ... Biden's U.S. -China relations, the first goldstone is ""climate cooperation""?"
138,305,https://esg.businesstoday.com.tw/article/category/180687/post/202008050050,報酬率破30％！為「地球發燒」避險，替代能源基金快速升溫,3,"Return rate is 30 %! Aversion to ""Earth Fever"", replacing the Energy Fund rapidly heating up"
139,702,https://esg.businesstoday.com.tw/article/category/180687/post/202103100035,為何中南部嚴重「鬧水荒」？一張對比圖秒懂：翡翠水庫「從不缺水」2原因揭曉,3,"Why is the central and southern parts serious ""noise""? A comparison picture second understands: the emerald reservoir ""never lack of water"" 2 reasons for revealing"
0,1007,https://esg.businesstoday.com.tw/article/category/180689/post/202108240015,研華5.3億元建太陽能廠，拼2026年50％綠電，開放員工每周1日在家工作！,0,"Yanhua has 530 million yuan to build a solar factory, fight 50 % of green power in 2026, and open employees to work at home every week!"
1,1790,https://esg.businesstoday.com.tw/article/category/180687/post/202204270030,從桃機掃到基隆港，甚至出海清海廢！掃廁所起家「台灣清潔王」，如何把低利生意做到上櫃？,0,"Sweep from Taoji to Keelung Port, and even go to the sea to waste the sea! ""Taiwan Cleaning King"" when sweeping the toilet, how to make a low -profit business on the counter?"
2,135,https://esg.businesstoday.com.tw/article/category/180689/post/201907010008,從彰化修摩托車起家...現成市值百億的紡織品牌　老謝：他的公司治理令人讚嘆！,0,Starting from Changhua Motorcycles ... The current market value of tens of billions of textile brands Xie: His company governance is amazing!
3,1811,https://esg.businesstoday.com.tw/article/category/180688/post/202205060010,發揮綠色影響力！安聯環球投資推動盡職治理，聚焦三大主題,0,"Give play to green influence! Allianan Global Investment Promote Discipline, focusing on the three major themes"
4,2105,https://esg.businesstoday.com.tw/article/category/180687/post/202208310011,歐洲逢500年大旱，運費日漲30％「太瘋狂了」！萊茵河瀕斷航，2原因「整個歐洲都將淪陷」,3,"In 500 years in Europe, the freight day rose 30 % ""too crazy""! The Rhine is endless, two reasons ""the entire Europe will fall"""
5,2268,https://esg.businesstoday.com.tw/article/category/180687/post/202210280010,這棟白金正能源建築，再生能源大於耗能2倍！看新加坡建築如何一馬當先，從「低碳」到「零碳」!,0,"This Platinum Energy Building has more renewable energy than energy consumption! See how Singapore's building is the first, from ""low carbon"" to ""zero carbon""!"
